fecha,Ocupantes,Fallecidos,Decada,Supervivientes
1996-12-08,2,2,1970-01-01 00:00:00.000001990,0
1996-08-14,3,1,1970-01-01 00:00:00.000001990,2
1996-08-17,9,9,1970-01-01 00:00:00.000001990,0
1996-08-18,3,3,1970-01-01 00:00:00.000001990,0
1996-08-19,12,12,1970-01-01 00:00:00.000001990,0
1996-08-29,141,141,1970-01-01 00:00:00.000001990,0
1996-09-25,32,32,1970-01-01 00:00:00.000001990,0
1996-02-10,70,70,1970-01-01 00:00:00.000001990,0
1996-03-10,21,6,1970-01-01 00:00:00.000001990,15
1996-06-10,19,6,1970-01-01 00:00:00.000001990,13
1996-08-10,23,2,1970-01-01 00:00:00.000001990,21
1996-10-22,4,4,1970-01-01 00:00:00.000001990,0
1996-10-26,34,5,1970-01-01 00:00:00.000001990,29
1996-10-31,95,95,1970-01-01 00:00:00.000001990,0
1996-01-11,16,16,1970-01-01 00:00:00.000001990,0
1996-07-11,143,143,1970-01-01 00:00:00.000001990,0
1996-07-11,8,8,1970-01-01 00:00:00.000001990,0
1996-12-11,349,349,1970-01-01 00:00:00.000001990,0
1996-11-14,15,14,1970-01-01 00:00:00.000001990,1
1996-11-19,14,14,1970-01-01 00:00:00.000001990,0
1996-11-22,11,10,1970-01-01 00:00:00.000001990,1
1996-11-23,175,127,1970-01-01 00:00:00.000001990,48
1996-11-27,23,23,1970-01-01 00:00:00.000001990,0
1996-11-30,15,14,1970-01-01 00:00:00.000001990,1
1996-07-12,17,16,1970-01-01 00:00:00.000001990,1
1996-09-12,2,2,1970-01-01 00:00:00.000001990,0
1996-12-17,18,18,1970-01-01 00:00:00.000001990,0
1996-12-21,4,4,1970-01-01 00:00:00.000001990,0
1996-12-22,6,6,1970-01-01 00:00:00.000001990,0
1996-12-24,2,2,1970-01-01 00:00:00.000001990,0
1996-12-24,22,22,1970-01-01 00:00:00.000001990,0
1997-07-01,5,3,1970-01-01 00:00:00.000001990,2
1997-09-01,29,29,1970-01-01 00:00:00.000001990,0
1997-01-29,2,1,1970-01-01 00:00:00.000001990,1
1997-01-31,16,5,1970-01-01 00:00:00.000001990,11
1997-01-02,52,25,1970-01-01 00:00:00.000001990,27
1997-02-02,37,37,1970-01-01 00:00:00.000001990,0
1997-04-02,73,73,1970-01-01 00:00:00.000001990,0
1997-02-14,52,1,1970-01-01 00:00:00.000001990,51
1997-02-19,5,5,1970-01-01 00:00:00.000001990,0
1997-12-03,16,16,1970-01-01 00:00:00.000001990,0
1997-03-13,88,88,1970-01-01 00:00:00.000001990,0
1997-03-18,50,50,1970-01-01 00:00:00.000001990,0
1997-01-04,10,3,1970-01-01 00:00:00.000001990,7
1997-04-04,2,2,1970-01-01 00:00:00.000001990,0
1997-10-04,5,5,1970-01-01 00:00:00.000001990,0
1997-04-14,7,3,1970-01-01 00:00:00.000001990,4
1997-04-15,6,6,1970-01-01 00:00:00.000001990,0
1997-04-16,14,14,1970-01-01 00:00:00.000001990,0
1997-04-19,53,15,1970-01-01 00:00:00.000001990,38
1997-04-23,36,36,1970-01-01 00:00:00.000001990,0
1997-08-05,74,35,1970-01-01 00:00:00.000001990,39
1997-06-06,27,27,1970-01-01 00:00:00.000001990,0
1997-10-06,12,7,1970-01-01 00:00:00.000001990,5
1997-03-07,2,2,1970-01-01 00:00:00.000001990,0
1997-06-07,29,25,1970-01-01 00:00:00.000001990,4
1997-09-07,60,1,1970-01-01 00:00:00.000001990,59
1997-11-07,44,44,1970-01-01 00:00:00.000001990,0
1997-07-17,50,30,1970-01-01 00:00:00.000001990,20
1997-07-18,4,2,1970-01-01 00:00:00.000001990,2
1997-07-29,55,1,1970-01-01 00:00:00.000001990,54
1997-07-30,17,1,1970-01-01 00:00:00.000001990,16
1997-06-08,254,228,1970-01-01 00:00:00.000001990,26
1997-07-08,4,4,1970-01-01 00:00:00.000001990,0
1997-10-08,16,16,1970-01-01 00:00:00.000001990,0
1997-08-29,12,12,1970-01-01 00:00:00.000001990,0
1997-03-09,66,65,1970-01-01 00:00:00.000001990,1
1997-06-09,10,10,1970-01-01 00:00:00.000001990,0
1997-12-09,22,22,1970-01-01 00:00:00.000001990,0
1997-09-13,33,33,1970-01-01 00:00:00.000001990,0
1997-09-26,234,234,1970-01-01 00:00:00.000001990,0
1997-08-10,9,9,1970-01-01 00:00:00.000001990,0
1997-10-10,74,74,1970-01-01 00:00:00.000001990,0
1997-10-10,5,5,1970-01-01 00:00:00.000001990,0
1997-12-10,1,1,1970-01-01 00:00:00.000001990,0
1997-10-29,26,2,1970-01-01 00:00:00.000001990,24
1997-08-11,8,8,1970-01-01 00:00:00.000001990,0
1997-05-12,23,23,1970-01-01 00:00:00.000001990,0
1997-09-12,17,4,1970-01-01 00:00:00.000001990,13
1997-12-13,19,10,1970-01-01 00:00:00.000001990,9
1997-12-15,86,85,1970-01-01 00:00:00.000001990,1
1997-12-17,70,70,1970-01-01 00:00:00.000001990,0
1997-12-19,104,104,1970-01-01 00:00:00.000001990,0
1997-12-20,5,5,1970-01-01 00:00:00.000001990,0
1997-12-27,5,5,1970-01-01 00:00:00.000001990,0
1997-12-28,393,1,1970-01-01 00:00:00.000001990,392
1997-12-31,10,10,1970-01-01 00:00:00.000001990,0
1998-01-13,2,2,1970-01-01 00:00:00.000001990,0
1998-01-13,51,51,1970-01-01 00:00:00.000001990,0
1998-01-27,45,16,1970-01-01 00:00:00.000001990,29
1998-02-02,104,104,1970-01-01 00:00:00.000001990,0
1998-03-02,2,0,1970-01-01 00:00:00.000001990,2
1998-04-02,7,7,1970-01-01 00:00:00.000001990,0
1998-05-02,5,5,1970-01-01 00:00:00.000001990,0
1998-12-02,57,27,1970-01-01 00:00:00.000001990,30
1998-02-16,196,196,1970-01-01 00:00:00.000001990,0
1998-10-03,6,6,1970-01-01 00:00:00.000001990,0
1998-03-18,13,13,1970-01-01 00:00:00.000001990,0
1998-03-19,45,45,1970-01-01 00:00:00.000001990,0
1998-03-22,127,0,1970-01-01 00:00:00.000001990,127
1998-03-28,55,22,1970-01-01 00:00:00.000001990,33
1998-03-31,4,2,1970-01-01 00:00:00.000001990,2
1998-04-20,53,53,1970-01-01 00:00:00.000001990,0
1998-05-05,88,75,1970-01-01 00:00:00.000001990,13
1998-12-05,42,39,1970-01-01 00:00:00.000001990,3
1998-05-25,26,26,1970-01-01 00:00:00.000001990,0
1998-05-25,5,5,1970-01-01 00:00:00.000001990,0
1998-05-26,28,28,1970-01-01 00:00:00.000001990,0
1998-06-18,11,11,1970-01-01 00:00:00.000001990,0
1998-06-25,6,6,1970-01-01 00:00:00.000001990,0
1998-07-13,8,8,1970-01-01 00:00:00.000001990,0
1998-07-16,3,3,1970-01-01 00:00:00.000001990,0
1998-07-17,10,10,1970-01-01 00:00:00.000001990,0
1998-07-23,4,4,1970-01-01 00:00:00.000001990,0
1998-07-27,18,4,1970-01-01 00:00:00.000001990,14
1998-07-28,2,2,1970-01-01 00:00:00.000001990,0
1998-07-29,24,5,1970-01-01 00:00:00.000001990,19
1998-07-30,15,15,1970-01-01 00:00:00.000001990,0
1998-07-30,6,6,1970-01-01 00:00:00.000001990,0
1998-04-08,5,5,1970-01-01 00:00:00.000001990,0
1998-11-08,13,1,1970-01-01 00:00:00.000001990,12
1998-08-19,10,5,1970-01-01 00:00:00.000001990,5
1998-08-21,18,18,1970-01-01 00:00:00.000001990,0
1998-08-24,2,1,1970-01-01 00:00:00.000001990,1
1998-08-24,44,44,1970-01-01 00:00:00.000001990,0
1998-08-29,91,70,1970-01-01 00:00:00.000001990,21
1998-02-09,229,229,1970-01-01 00:00:00.000001990,0
1998-02-09,24,24,1970-01-01 00:00:00.000001990,0
1998-09-09,5,5,1970-01-01 00:00:00.000001990,0
1998-10-09,5,5,1970-01-01 00:00:00.000001990,0
1998-09-25,38,38,1970-01-01 00:00:00.000001990,0
1998-09-28,22,1,1970-01-01 00:00:00.000001990,21
1998-09-29,55,55,1970-01-01 00:00:00.000001990,0
1998-02-10,27,1,1970-01-01 00:00:00.000001990,26
1998-10-10,41,41,1970-01-01 00:00:00.000001990,0
1998-10-21,37,0,1970-01-01 00:00:00.000001990,37
1998-10-25,11,4,1970-01-01 00:00:00.000001990,7
1998-01-11,18,11,1970-01-01 00:00:00.000001990,7
1998-11-11,13,13,1970-01-01 00:00:00.000001990,0
1998-11-21,1,1,1970-01-01 00:00:00.000001990,0
1998-07-12,10,7,1970-01-01 00:00:00.000001990,3
1998-11-12,146,102,1970-01-01 00:00:00.000001990,44
1998-12-14,11,11,1970-01-01 00:00:00.000001990,0
1998-12-17,10,1,1970-01-01 00:00:00.000001990,9
1998-12-22,5,5,1970-01-01 00:00:00.000001990,0
1998-12-26,14,14,1970-01-01 00:00:00.000001990,0
1999-02-01,9,9,1970-01-01 00:00:00.000001990,0
1999-12-01,2,2,1970-01-01 00:00:00.000001990,0
1999-01-13,4,4,1970-01-01 00:00:00.000001990,0
1999-01-13,2,2,1970-01-01 00:00:00.000001990,0
1999-01-16,4,3,1970-01-01 00:00:00.000001990,1
1999-01-21,28,28,1970-01-01 00:00:00.000001990,0
1999-02-02,14,14,1970-01-01 00:00:00.000001990,0
1999-03-02,11,11,1970-01-01 00:00:00.000001990,0
1999-08-02,7,7,1970-01-01 00:00:00.000001990,0
1999-02-24,61,61,1970-01-01 00:00:00.000001990,0
1999-02-25,31,4,1970-01-01 00:00:00.000001990,27
1999-07-03,19,19,1970-01-01 00:00:00.000001990,0
1999-03-18,8,8,1970-01-01 00:00:00.000001990,0
1999-03-19,2,1,1970-01-01 00:00:00.000001990,1
1999-07-04,5,5,1970-01-01 00:00:00.000001990,0
1999-07-04,6,6,1970-01-01 00:00:00.000001990,0
1999-08-04,5,5,1970-01-01 00:00:00.000001990,0
1999-04-15,3,3,1970-01-01 00:00:00.000001990,0
1999-08-05,12,7,1970-01-01 00:00:00.000001990,5
1999-05-24,5,5,1970-01-01 00:00:00.000001990,0
1999-05-29,2,2,1970-01-01 00:00:00.000001990,0
1999-01-06,145,11,1970-01-01 00:00:00.000001990,134
1999-03-06,50,50,1970-01-01 00:00:00.000001990,0
1999-09-06,1,1,1970-01-01 00:00:00.000001990,0
1999-09-06,7,7,1970-01-01 00:00:00.000001990,0
1999-06-17,17,17,1970-01-01 00:00:00.000001990,0
1999-06-25,2,1,1970-01-01 00:00:00.000001990,1
1999-01-07,5,1,1970-01-01 00:00:00.000001990,4
1999-02-07,8,8,1970-01-01 00:00:00.000001990,0
1999-04-07,18,5,1970-01-01 00:00:00.000001990,13
1999-07-07,5,5,1970-01-01 00:00:00.000001990,0
1999-09-07,4,4,1970-01-01 00:00:00.000001990,0
1999-07-16,3,3,1970-01-01 00:00:00.000001990,0
1999-07-23,517,1,1970-01-01 00:00:00.000001990,516
1999-07-23,7,7,1970-01-01 00:00:00.000001990,0
1999-07-24,17,17,1970-01-01 00:00:00.000001990,0
1999-07-08,18,18,1970-01-01 00:00:00.000001990,0
1999-08-22,315,3,1970-01-01 00:00:00.000001990,312
1999-08-24,96,1,1970-01-01 00:00:00.000001990,95
1999-08-26,33,2,1970-01-01 00:00:00.000001990,31
1999-08-31,103,63,1970-01-01 00:00:00.000001990,40
1999-05-09,15,15,1970-01-01 00:00:00.000001990,0
1999-09-14,245,1,1970-01-01 00:00:00.000001990,244
1999-09-14,13,7,1970-01-01 00:00:00.000001990,6
1999-09-14,2,2,1970-01-01 00:00:00.000001990,0
1999-09-17,5,5,1970-01-01 00:00:00.000001990,0
1999-02-10,20,12,1970-01-01 00:00:00.000001990,8
1999-10-24,6,6,1970-01-01 00:00:00.000001990,0
1999-10-25,6,6,1970-01-01 00:00:00.000001990,0
1999-10-31,217,217,1970-01-01 00:00:00.000001990,0
1999-09-11,18,18,1970-01-01 00:00:00.000001990,0
1999-12-11,24,24,1970-01-01 00:00:00.000001990,0
1999-05-12,7,5,1970-01-01 00:00:00.000001990,2
1999-07-12,17,17,1970-01-01 00:00:00.000001990,0
1999-10-12,94,3,1970-01-01 00:00:00.000001990,91
1999-11-12,35,35,1970-01-01 00:00:00.000001990,0
1999-12-21,314,16,1970-01-01 00:00:00.000001990,298
1999-12-22,4,4,1970-01-01 00:00:00.000001990,0
1999-12-24,189,1,1970-01-01 00:00:00.000001990,188
1999-12-25,22,22,1970-01-01 00:00:00.000001990,0
1999-12-25,10,10,1970-01-01 00:00:00.000001990,0
1999-12-29,6,6,1970-01-01 00:00:00.000001990,0
2000-05-01,16,1,1970-01-01 00:00:00.000002000,15
2000-10-01,10,10,1970-01-01 00:00:00.000002000,0
2000-01-13,41,22,1970-01-01 00:00:00.000002000,19
2000-01-15,20,5,1970-01-01 00:00:00.000002000,15
2000-01-30,179,169,1970-01-01 00:00:00.000002000,10
2000-01-31,88,88,1970-01-01 00:00:00.000002000,0
2000-02-02,8,8,1970-01-01 00:00:00.000002000,0
2000-02-16,3,3,1970-01-01 00:00:00.000002000,0
2000-05-03,142,0,1970-01-01 00:00:00.000002000,142
2000-09-03,9,9,1970-01-01 00:00:00.000002000,0
2000-03-17,10,10,1970-01-01 00:00:00.000002000,0
2000-03-17,2,2,1970-01-01 00:00:00.000002000,0
2000-03-22,7,7,1970-01-01 00:00:00.000002000,0
2000-03-24,8,6,1970-01-01 00:00:00.000002000,2
2000-03-25,33,3,1970-01-01 00:00:00.000002000,30
2000-03-30,40,40,1970-01-01 00:00:00.000002000,0
2000-05-04,3,3,1970-01-01 00:00:00.000002000,0
2000-04-19,131,131,1970-01-01 00:00:00.000002000,0
2000-04-19,24,24,1970-01-01 00:00:00.000002000,0
2000-04-29,4,4,1970-01-01 00:00:00.000002000,0
2000-02-05,5,2,1970-01-01 00:00:00.000002000,3
2000-03-05,1,1,1970-01-01 00:00:00.000002000,0
2000-10-05,6,6,1970-01-01 00:00:00.000002000,0
2000-05-17,10,3,1970-01-01 00:00:00.000002000,7
2000-05-21,19,19,1970-01-01 00:00:00.000002000,0
2000-05-25,298,1,1970-01-01 00:00:00.000002000,297
2000-05-31,8,8,1970-01-01 00:00:00.000002000,0
2000-05-06,52,7,1970-01-01 00:00:00.000002000,45
2000-06-22,44,44,1970-01-01 00:00:00.000002000,0
2000-06-23,3,3,1970-01-01 00:00:00.000002000,0
2000-06-27,5,5,1970-01-01 00:00:00.000002000,0
2000-02-07,15,14,1970-01-01 00:00:00.000002000,1
2000-08-07,19,19,1970-01-01 00:00:00.000002000,0
2000-09-07,19,13,1970-01-01 00:00:00.000002000,6
2000-07-13,3,1,1970-01-01 00:00:00.000002000,2
2000-07-17,58,55,1970-01-01 00:00:00.000002000,3
2000-07-19,2,2,1970-01-01 00:00:00.000002000,0
2000-07-20,2,2,1970-01-01 00:00:00.000002000,0
2000-07-21,7,7,1970-01-01 00:00:00.000002000,0
2000-07-25,109,109,1970-01-01 00:00:00.000002000,0
2000-07-26,13,13,1970-01-01 00:00:00.000002000,0
2000-07-27,25,25,1970-01-01 00:00:00.000002000,0
2000-02-08,6,6,1970-01-01 00:00:00.000002000,0
2000-06-08,14,14,1970-01-01 00:00:00.000002000,0
2000-09-08,11,11,1970-01-01 00:00:00.000002000,0
2000-12-08,27,27,1970-01-01 00:00:00.000002000,0
2000-08-23,143,143,1970-01-01 00:00:00.000002000,0
2000-02-09,7,7,1970-01-01 00:00:00.000002000,0
2000-04-09,8,8,1970-01-01 00:00:00.000002000,0
2000-09-16,14,14,1970-01-01 00:00:00.000002000,0
2000-06-10,88,0,1970-01-01 00:00:00.000002000,88
2000-08-10,3,3,1970-01-01 00:00:00.000002000,0
2000-10-10,3,2,1970-01-01 00:00:00.000002000,1
2000-10-16,3,3,1970-01-01 00:00:00.000002000,0
2000-10-19,17,8,1970-01-01 00:00:00.000002000,9
2000-10-25,86,86,1970-01-01 00:00:00.000002000,0
2000-10-31,179,83,1970-01-01 00:00:00.000002000,96
2000-10-31,44,44,1970-01-01 00:00:00.000002000,0
2000-07-11,11,2,1970-01-01 00:00:00.000002000,9
2000-09-11,1,1,1970-01-01 00:00:00.000002000,0
2000-11-15,57,57,1970-01-01 00:00:00.000002000,0
2000-11-20,114,1,1970-01-01 00:00:00.000002000,113
2000-11-12,6,6,1970-01-01 00:00:00.000002000,0
2001-04-01,16,16,1970-01-01 00:00:00.000002000,0
2001-08-01,9,9,1970-01-01 00:00:00.000002000,0
2001-01-23,2,2,1970-01-01 00:00:00.000002000,0
2001-01-25,24,24,1970-01-01 00:00:00.000002000,0
2001-01-27,10,10,1970-01-01 00:00:00.000002000,0
2001-01-31,6,3,1970-01-01 00:00:00.000002000,3
2001-08-02,3,3,1970-01-01 00:00:00.000002000,0
2001-08-02,6,2,1970-01-01 00:00:00.000002000,4
2001-10-02,10,10,1970-01-01 00:00:00.000002000,0
2001-02-27,2,2,1970-01-01 00:00:00.000002000,0
2001-03-03,21,21,1970-01-01 00:00:00.000002000,0
2001-03-03,5,1,1970-01-01 00:00:00.000002000,4
2001-03-15,174,3,1970-01-01 00:00:00.000002000,171
2001-03-24,19,19,1970-01-01 00:00:00.000002000,0
2001-03-26,3,3,1970-01-01 00:00:00.000002000,0
2001-03-29,18,18,1970-01-01 00:00:00.000002000,0
2001-04-04,30,14,1970-01-01 00:00:00.000002000,16
2001-07-04,16,16,1970-01-01 00:00:00.000002000,0
2001-04-28,10,10,1970-01-01 00:00:00.000002000,0
2001-05-16,34,34,1970-01-01 00:00:00.000002000,0
2001-05-17,30,30,1970-01-01 00:00:00.000002000,0
2001-05-17,5,5,1970-01-01 00:00:00.000002000,0
2001-05-22,7,7,1970-01-01 00:00:00.000002000,0
2001-06-15,19,1,1970-01-01 00:00:00.000002000,18
2001-04-07,145,145,1970-01-01 00:00:00.000002000,0
2001-05-07,12,8,1970-01-01 00:00:00.000002000,4
2001-12-07,13,13,1970-01-01 00:00:00.000002000,0
2001-07-14,10,10,1970-01-01 00:00:00.000002000,0
2001-05-08,3,3,1970-01-01 00:00:00.000002000,0
2001-10-08,7,6,1970-01-01 00:00:00.000002000,1
2001-08-23,11,4,1970-01-01 00:00:00.000002000,7
2001-08-24,2,2,1970-01-01 00:00:00.000002000,0
2001-08-24,304,0,1970-01-01 00:00:00.000002000,304
2001-08-29,47,4,1970-01-01 00:00:00.000002000,43
2001-11-09,64,64,1970-01-01 00:00:00.000002000,0
2001-11-09,92,92,1970-01-01 00:00:00.000002000,0
2001-11-09,65,65,1970-01-01 00:00:00.000002000,0
2001-11-09,44,44,1970-01-01 00:00:00.000002000,0
2001-12-09,19,19,1970-01-01 00:00:00.000002000,0
2001-09-15,82,1,1970-01-01 00:00:00.000002000,81
2001-09-18,13,9,1970-01-01 00:00:00.000002000,4
2001-04-10,78,78,1970-01-01 00:00:00.000002000,0
2001-08-10,7,3,1970-01-01 00:00:00.000002000,4
2001-08-10,114,114,1970-01-01 00:00:00.000002000,0
2001-10-10,10,10,1970-01-01 00:00:00.000002000,0
2001-10-10,10,10,1970-01-01 00:00:00.000002000,0
2001-11-10,3,2,1970-01-01 00:00:00.000002000,1
2001-10-18,5,3,1970-01-01 00:00:00.000002000,2
2001-12-11,260,260,1970-01-01 00:00:00.000002000,0
2001-11-19,27,27,1970-01-01 00:00:00.000002000,0
2001-11-22,2,2,1970-01-01 00:00:00.000002000,0
2001-11-23,17,2,1970-01-01 00:00:00.000002000,15
2001-11-24,33,24,1970-01-01 00:00:00.000002000,9
2001-11-27,13,1,1970-01-01 00:00:00.000002000,12
2001-01-12,18,18,1970-01-01 00:00:00.000002000,0
2001-12-14,6,6,1970-01-01 00:00:00.000002000,0
2001-12-16,16,16,1970-01-01 00:00:00.000002000,0
2001-12-26,9,8,1970-01-01 00:00:00.000002000,1
2002-04-01,5,5,1970-01-01 00:00:00.000002000,0
2002-09-01,7,7,1970-01-01 00:00:00.000002000,0
2002-01-14,3,3,1970-01-01 00:00:00.000002000,0
2002-01-15,17,5,1970-01-01 00:00:00.000002000,12
2002-01-16,62,1,1970-01-01 00:00:00.000002000,61
2002-01-17,26,26,1970-01-01 00:00:00.000002000,0
2002-01-27,40,5,1970-01-01 00:00:00.000002000,35
2002-01-28,92,92,1970-01-01 00:00:00.000002000,0
2002-12-02,117,117,1970-01-01 00:00:00.000002000,0
2002-02-15,10,1,1970-01-01 00:00:00.000002000,9
2002-02-21,20,17,1970-01-01 00:00:00.000002000,3
2002-02-22,10,10,1970-01-01 00:00:00.000002000,0
2002-09-03,3,3,1970-01-01 00:00:00.000002000,0
2002-03-14,17,17,1970-01-01 00:00:00.000002000,0
2002-03-17,4,4,1970-01-01 00:00:00.000002000,0
2002-12-04,2,2,1970-01-01 00:00:00.000002000,0
2002-04-15,166,128,1970-01-01 00:00:00.000002000,38
2002-04-19,8,3,1970-01-01 00:00:00.000002000,5
2002-04-28,20,8,1970-01-01 00:00:00.000002000,12
2002-04-05,77,74,1970-01-01 00:00:00.000002000,3
2002-07-05,62,14,1970-01-01 00:00:00.000002000,48
2002-07-05,112,112,1970-01-01 00:00:00.000002000,0
2002-05-21,5,5,1970-01-01 00:00:00.000002000,0
2002-05-25,225,225,1970-01-01 00:00:00.000002000,0
2002-05-25,6,6,1970-01-01 00:00:00.000002000,0
2002-01-06,3,3,1970-01-01 00:00:00.000002000,0
2002-02-06,25,20,1970-01-01 00:00:00.000002000,5
2002-12-06,10,3,1970-01-01 00:00:00.000002000,7
2002-01-07,71,71,1970-01-01 00:00:00.000002000,0
2002-04-07,27,27,1970-01-01 00:00:00.000002000,0
2002-07-16,10,10,1970-01-01 00:00:00.000002000,0
2002-07-16,11,11,1970-01-01 00:00:00.000002000,0
2002-07-17,4,4,1970-01-01 00:00:00.000002000,0
2002-07-27,2,0,1970-01-01 00:00:00.000002000,2
2002-07-28,16,14,1970-01-01 00:00:00.000002000,2
2002-07-08,10,10,1970-01-01 00:00:00.000002000,0
2002-08-15,5,5,1970-01-01 00:00:00.000002000,0
2002-08-19,147,121,1970-01-01 00:00:00.000002000,26
2002-08-22,18,18,1970-01-01 00:00:00.000002000,0
2002-08-29,16,16,1970-01-01 00:00:00.000002000,0
2002-08-30,31,23,1970-01-01 00:00:00.000002000,8
2002-09-14,2,2,1970-01-01 00:00:00.000002000,0
2002-09-28,4,3,1970-01-01 00:00:00.000002000,1
2002-01-10,12,12,1970-01-01 00:00:00.000002000,0
2002-06-11,22,20,1970-01-01 00:00:00.000002000,2
2002-07-11,10,7,1970-01-01 00:00:00.000002000,3
2002-08-11,2,2,1970-01-01 00:00:00.000002000,0
2002-11-11,34,19,1970-01-01 00:00:00.000002000,15
2002-11-28,20,1,1970-01-01 00:00:00.000002000,19
2002-12-13,8,8,1970-01-01 00:00:00.000002000,0
2002-12-17,1,1,1970-01-01 00:00:00.000002000,0
2002-12-21,2,2,1970-01-01 00:00:00.000002000,0
2002-12-23,44,44,1970-01-01 00:00:00.000002000,0
2002-12-26,16,3,1970-01-01 00:00:00.000002000,13
2002-12-27,16,1,1970-01-01 00:00:00.000002000,15
2003-08-01,21,21,1970-01-01 00:00:00.000002000,0
2003-08-01,80,75,1970-01-01 00:00:00.000002000,5
2003-09-01,46,46,1970-01-01 00:00:00.000002000,0
2003-01-17,7,7,1970-01-01 00:00:00.000002000,0
2003-01-24,13,3,1970-01-01 00:00:00.000002000,10
2003-01-31,6,6,1970-01-01 00:00:00.000002000,0
2003-07-02,8,8,1970-01-01 00:00:00.000002000,0
2003-10-02,3,2,1970-01-01 00:00:00.000002000,1
2003-02-16,7,3,1970-01-01 00:00:00.000002000,4
2003-02-19,275,275,1970-01-01 00:00:00.000002000,0
2003-02-20,17,17,1970-01-01 00:00:00.000002000,0
2003-01-03,25,11,1970-01-01 00:00:00.000002000,14
2003-06-03,103,102,1970-01-01 00:00:00.000002000,1
2003-03-27,16,4,1970-01-01 00:00:00.000002000,12
2003-03-28,3,3,1970-01-01 00:00:00.000002000,0
2003-08-05,200,129,1970-01-01 00:00:00.000002000,71
2003-05-26,75,75,1970-01-01 00:00:00.000002000,0
2003-05-28,4,4,1970-01-01 00:00:00.000002000,0
2003-01-06,2,2,1970-01-01 00:00:00.000002000,0
2003-04-06,5,5,1970-01-01 00:00:00.000002000,0
2003-06-06,10,8,1970-01-01 00:00:00.000002000,2
2003-11-06,4,4,1970-01-01 00:00:00.000002000,0
2003-06-15,4,4,1970-01-01 00:00:00.000002000,0
2003-06-22,24,1,1970-01-01 00:00:00.000002000,23
2003-06-25,7,7,1970-01-01 00:00:00.000002000,0
2003-06-25,3,3,1970-01-01 00:00:00.000002000,0
2003-06-26,4,4,1970-01-01 00:00:00.000002000,0
2003-06-30,4,4,1970-01-01 00:00:00.000002000,0
2003-01-07,4,4,1970-01-01 00:00:00.000002000,0
2003-05-07,5,5,1970-01-01 00:00:00.000002000,0
2003-08-07,117,117,1970-01-01 00:00:00.000002000,0
2003-07-13,10,4,1970-01-01 00:00:00.000002000,6
2003-07-13,10,2,1970-01-01 00:00:00.000002000,8
2003-07-19,14,14,1970-01-01 00:00:00.000002000,0
2003-07-23,5,5,1970-01-01 00:00:00.000002000,0
2003-04-08,2,2,1970-01-01 00:00:00.000002000,0
2003-08-08,16,1,1970-01-01 00:00:00.000002000,15
2003-08-17,2,2,1970-01-01 00:00:00.000002000,0
2003-08-20,20,20,1970-01-01 00:00:00.000002000,0
2003-08-24,21,21,1970-01-01 00:00:00.000002000,0
2003-08-26,2,2,1970-01-01 00:00:00.000002000,0
2003-11-09,8,8,1970-01-01 00:00:00.000002000,0
2003-09-19,6,6,1970-01-01 00:00:00.000002000,0
2003-09-19,2,1,1970-01-01 00:00:00.000002000,1
2003-09-20,7,7,1970-01-01 00:00:00.000002000,0
2003-09-27,3,3,1970-01-01 00:00:00.000002000,0
2003-03-10,4,4,1970-01-01 00:00:00.000002000,0
2003-03-10,2,2,1970-01-01 00:00:00.000002000,0
2003-11-10,2,1,1970-01-01 00:00:00.000002000,1
2003-10-26,5,5,1970-01-01 00:00:00.000002000,0
2003-10-27,3,3,1970-01-01 00:00:00.000002000,0
2003-10-29,1,1,1970-01-01 00:00:00.000002000,0
2003-02-11,36,15,1970-01-01 00:00:00.000002000,21
2003-08-11,4,4,1970-01-01 00:00:00.000002000,0
2003-08-11,7,2,1970-01-01 00:00:00.000002000,5
2003-11-15,22,17,1970-01-01 00:00:00.000002000,5
2003-11-29,1,1,1970-01-01 00:00:00.000002000,0
2003-11-29,24,20,1970-01-01 00:00:00.000002000,4
2003-12-16,3,2,1970-01-01 00:00:00.000002000,1
2003-12-18,3,3,1970-01-01 00:00:00.000002000,0
2003-12-23,2,2,1970-01-01 00:00:00.000002000,0
2003-12-25,161,140,1970-01-01 00:00:00.000002000,21
2004-03-01,148,148,1970-01-01 00:00:00.000002000,0
2004-01-13,37,37,1970-01-01 00:00:00.000002000,0
2004-06-02,9,9,1970-01-01 00:00:00.000002000,0
2004-10-02,46,43,1970-01-01 00:00:00.000002000,3
2004-04-03,7,3,1970-01-01 00:00:00.000002000,4
2004-03-16,5,5,1970-01-01 00:00:00.000002000,0
2004-03-21,5,4,1970-01-01 00:00:00.000002000,1
2004-02-05,7,7,1970-01-01 00:00:00.000002000,0
2004-05-05,7,3,1970-01-01 00:00:00.000002000,4
2004-06-05,10,6,1970-01-01 00:00:00.000002000,4
2004-11-05,7,7,1970-01-01 00:00:00.000002000,0
2004-05-14,33,33,1970-01-01 00:00:00.000002000,0
2004-05-18,7,7,1970-01-01 00:00:00.000002000,0
2004-05-18,12,1,1970-01-01 00:00:00.000002000,11
2004-05-23,2,2,1970-01-01 00:00:00.000002000,0
2004-05-25,3,3,1970-01-01 00:00:00.000002000,0
2004-08-06,30,19,1970-01-01 00:00:00.000002000,11
2004-06-28,24,24,1970-01-01 00:00:00.000002000,0
2004-12-07,2,1,1970-01-01 00:00:00.000002000,1
